complaint_id,complaint_time,fraud_type,fraud_amount,victim_city,time_to_withdrawal,withdrawal_city,is_high_risk
CMP_100287,2023-11-23 02:14:41,OTP Scam,36942.86,Kolkata,25,Kolkata,0
CMP_100288,2024-07-14 11:31:25,UPI Fraud,62790.74,Pune,77,Pune,1
CMP_100289,2023-05-01 22:43:10,OTP Scam,36913.03,Chennai,15,Chennai,0
CMP_100290,2024-05-29 03:25:53,UPI Fraud,94896.88,Pune,82,Delhi,1
CMP_100291,2024-08-09 09:09:36,OTP Scam,49255.69,Kolkata,49,Kolkata,0
CMP_100292,2023-08-09 00:05:48,OTP Scam,43096.14,Bengaluru,80,Bengaluru,0
CMP_100293,2024-06-02 04:15:08,Credit Card Fraud,373426.6,Mumbai,511,Mumbai,0
CMP_100294,2024-04-10 01:19:37,Fake Loan App,136364.97,Pune,492,Pune,0
CMP_100295,2024-08-16 03:07:29,OTP Scam,98455.82,Lucknow,5,Delhi,1
CMP_100296,2023-04-11 08:11:45,UPI Fraud,27958.43,Pune,95,Pune,0
CMP_100297,2024-03-09 23:21:43,Online Shopping Scam,12657.36,Hyderabad,785,Hyderabad,0
CMP_100298,2024-10-31 08:27:07,Credit Card Fraud,42915.95,Chennai,953,Chennai,0
CMP_100299,2024-12-16 03:36:44,Fake Loan App,416573.48,Kolkata,939,Kolkata,0
CMP_100300,2024-07-05 02:01:09,Phishing,14861.84,Indore,652,Indore,0
CMP_100301,2023-01-17 04:47:39,UPI Fraud,73486.27,Mumbai,26,Indore,1
CMP_100302,2024-10-08 06:05:13,Credit Card Fraud,290914.25,Delhi,801,Delhi,0
CMP_100303,2024-10-17 04:37:46,UPI Fraud,38930.71,Lucknow,56,Lucknow,0
CMP_100304,2023-11-04 09:37:33,UPI Fraud,36033.27,Pune,100,Pune,0
CMP_100305,2023-09-16 16:50:56,OTP Scam,9197.07,Hyderabad,14,Hyderabad,0
CMP_100306,2023-03-30 13:36:38,OTP Scam,7756.72,Jaipur,29,Hyderabad,0
CMP_100307,2023-09-29 08:49:37,OTP Scam,30415.05,Bengaluru,109,Bengaluru,0
CMP_100308,2023-04-25 00:16:17,Online Shopping Scam,40268.29,Jaipur,464,Jaipur,0
CMP_100309,2023-04-29 17:41:57,Online Shopping Scam,73524.64,Delhi,1402,Delhi,0
CMP_100310,2024-08-23 06:55:57,UPI Fraud,54444.44,Bengaluru,64,Bengaluru,1
CMP_100311,2023-12-15 16:12:01,OTP Scam,84794.38,Mumbai,117,Mumbai,1
CMP_100312,2024-04-30 01:55:47,Fake Loan App,242376.28,Indore,1344,Indore,0
CMP_100313,2023-12-08 05:40:23,Phishing,73090.69,Indore,680,Jaipur,0
CMP_100314,2024-04-04 23:19:48,UPI Fraud,25393.8,Bengaluru,64,Bengaluru,0
CMP_100315,2023-02-14 04:30:26,Phishing,1231.6,Bengaluru,647,Bengaluru,0
CMP_100316,2024-11-02 06:47:17,UPI Fraud,59432.84,Bengaluru,16,Delhi,1
CMP_100317,2023-12-26 09:34:13,Phishing,91814.04,Delhi,144,Delhi,0
CMP_100318,2024-09-21 00:03:46,Online Shopping Scam,45154.57,Jaipur,445,Jaipur,0
CMP_100319,2024-01-05 10:22:03,OTP Scam,64255.99,Delhi,12,Delhi,1
CMP_100320,2024-10-12 09:50:31,Fake Loan App,349215.52,Pune,232,Pune,0
CMP_100321,2023-05-15 05:28:52,Online Shopping Scam,90433.02,Lucknow,1133,Lucknow,0
CMP_100322,2023-05-04 07:14:37,Phishing,67321.83,Lucknow,639,Lucknow,0
CMP_100323,2024-08-24 13:04:12,Credit Card Fraud,499683.21,Lucknow,1284,Lucknow,0
CMP_100324,2024-05-05 00:34:41,Credit Card Fraud,458589.27,Chennai,194,Chennai,0
CMP_100325,2024-03-09 09:11:17,OTP Scam,20067.3,Jaipur,41,Jaipur,0
CMP_100326,2024-10-23 10:20:44,Online Shopping Scam,94482.38,Mumbai,1294,Hyderabad,0
CMP_100327,2023-09-16 00:58:07,OTP Scam,32590.95,Lucknow,49,Lucknow,0
CMP_100328,2024-05-24 13:44:46,Fake Loan App,328582.0,Jaipur,862,Jaipur,0
CMP_100329,2024-07-04 13:37:25,UPI Fraud,12936.12,Mumbai,44,Mumbai,0
CMP_100330,2024-05-14 19:35:01,OTP Scam,53496.25,Lucknow,109,Lucknow,1
CMP_100331,2024-07-27 19:45:28,OTP Scam,7470.28,Jaipur,72,Jaipur,0
CMP_100332,2024-06-04 18:12:23,Credit Card Fraud,397454.35,Indore,801,Indore,0
CMP_100333,2023-08-28 01:21:51,OTP Scam,52496.64,Lucknow,103,Mumbai,1
CMP_100334,2023-04-17 02:54:14,UPI Fraud,46732.34,Mumbai,105,Mumbai,0
CMP_100335,2024-08-21 18:08:46,Phishing,87595.47,Mumbai,1138,Mumbai,0
CMP_100336,2023-09-19 13:44:34,Online Shopping Scam,80079.54,Kolkata,1325,Kolkata,0
CMP_100337,2023-10-20 00:53:02,Phishing,6215.7,Delhi,1339,Chennai,0
CMP_100338,2023-05-09 13:52:25,Credit Card Fraud,294571.03,Indore,149,Indore,0
CMP_100339,2024-06-09 08:19:07,OTP Scam,42358.91,Kolkata,61,Kolkata,0
CMP_100340,2024-08-07 09:35:16,Credit Card Fraud,368813.19,Delhi,979,Delhi,0
CMP_100341,2023-07-05 18:25:26,Phishing,36107.59,Mumbai,1020,Hyderabad,0
CMP_100342,2023-05-31 16:43:25,OTP Scam,59321.74,Delhi,78,Mumbai,1
CMP_100343,2023-08-07 20:36:20,Phishing,11837.29,Indore,1089,Indore,0
CMP_100344,2023-05-06 20:58:59,Fake Loan App,116944.41,Lucknow,1298,Lucknow,0
CMP_100345,2023-07-14 05:55:51,OTP Scam,26639.28,Pune,52,Pune,0
CMP_100346,2023-03-21 16:24:40,Online Shopping Scam,88535.7,Jaipur,1116,Mumbai,0
CMP_100347,2023-08-10 00:17:35,UPI Fraud,99125.69,Jaipur,62,Delhi,1
CMP_100348,2023-12-06 01:52:46,Fake Loan App,307791.03,Lucknow,983,Mumbai,0
CMP_100349,2024-12-23 22:25:14,UPI Fraud,4636.46,Lucknow,69,Lucknow,0
CMP_100350,2023-10-27 22:39:29,OTP Scam,35662.4,Chennai,52,Chennai,0
CMP_100351,2023-09-05 12:42:59,Fake Loan App,115998.77,Indore,1391,Indore,0
CMP_100352,2023-04-24 02:58:23,Online Shopping Scam,99495.87,Lucknow,1027,Lucknow,0
CMP_100353,2023-04-18 19:16:59,Credit Card Fraud,250681.31,Delhi,1020,Delhi,0
CMP_100354,2023-01-05 01:53:21,UPI Fraud,81767.48,Pune,7,Pune,1
CMP_100355,2024-03-02 06:27:09,Fake Loan App,376457.09,Indore,1306,Indore,0
CMP_100356,2023-03-28 08:40:23,Credit Card Fraud,294242.24,Mumbai,546,Mumbai,0
CMP_100357,2023-02-07 05:04:51,Credit Card Fraud,201673.19,Indore,287,Bengaluru,0
CMP_100358,2024-01-24 05:29:31,Online Shopping Scam,86350.63,Indore,93,Kolkata,1
CMP_100359,2024-07-12 04:00:13,Fake Loan App,279920.11,Mumbai,1319,Mumbai,0
CMP_100360,2024-03-19 05:56:33,UPI Fraud,37896.16,Jaipur,90,Jaipur,0
CMP_100361,2024-02-11 14:27:33,Fake Loan App,33903.96,Mumbai,198,Pune,0
CMP_100362,2024-02-27 14:25:22,Online Shopping Scam,11837.42,Chennai,1099,Chennai,0
CMP_100363,2023-10-31 06:35:06,Online Shopping Scam,7090.19,Bengaluru,149,Bengaluru,0
CMP_100364,2023-10-17 22:22:39,OTP Scam,35433.11,Mumbai,105,Mumbai,0
CMP_100365,2023-07-07 06:54:46,Credit Card Fraud,433601.51,Delhi,1346,Delhi,0
CMP_100366,2024-03-27 23:27:50,OTP Scam,79945.18,Jaipur,47,Delhi,1
CMP_100367,2023-09-20 22:58:41,UPI Fraud,16879.61,Indore,27,Chennai,0
CMP_100368,2024-06-15 19:24:29,Fake Loan App,313119.58,Pune,1040,Pune,0
CMP_100369,2024-09-22 05:02:47,UPI Fraud,88282.08,Lucknow,42,Lucknow,1
CMP_100370,2024-11-19 02:32:46,Credit Card Fraud,440745.03,Lucknow,875,Lucknow,0
CMP_100371,2024-02-26 18:49:33,OTP Scam,23633.89,Kolkata,9,Mumbai,0
CMP_100372,2023-05-29 22:55:34,OTP Scam,83381.28,Kolkata,88,Mumbai,1
CMP_100373,2023-10-13 20:22:28,UPI Fraud,62075.76,Delhi,56,Indore,1
CMP_100374,2023-10-28 07:34:51,Fake Loan App,137303.75,Jaipur,442,Jaipur,0
CMP_100375,2024-01-22 10:30:29,OTP Scam,13716.42,Bengaluru,107,Bengaluru,0
CMP_100376,2024-09-14 04:05:58,OTP Scam,54585.39,Mumbai,60,Mumbai,1
CMP_100377,2024-02-28 23:05:47,UPI Fraud,63629.57,Chennai,46,Delhi,1
CMP_100378,2024-04-13 01:40:52,OTP Scam,18201.59,Hyderabad,26,Hyderabad,0
CMP_100379,2023-10-01 01:18:38,Phishing,30795.39,Delhi,782,Delhi,0
CMP_100380,2023-12-04 22:04:43,OTP Scam,71148.63,Pune,90,Delhi,1
CMP_100381,2024-09-14 05:30:40,Phishing,8394.75,Mumbai,387,Mumbai,0
CMP_100382,2023-04-21 21:36:07,Online Shopping Scam,67929.17,Hyderabad,957,Hyderabad,0
CMP_100383,2023-02-22 03:23:14,Fake Loan App,301253.97,Kolkata,844,Delhi,0
CMP_100384,2023-01-26 03:42:22,UPI Fraud,49375.68,Bengaluru,91,Bengaluru,0
CMP_100385,2023-10-16 03:16:46,UPI Fraud,1101.92,Mumbai,102,Mumbai,0
CMP_100386,2023-04-17 22:49:22,UPI Fraud,99715.33,Delhi,55,Kolkata,1
CMP_100387,2023-03-30 00:31:07,Credit Card Fraud,90175.67,Kolkata,1120,Kolkata,0
CMP_100388,2024-03-12 02:45:17,OTP Scam,30539.07,Mumbai,62,Mumbai,0
CMP_100389,2024-04-20 05:12:02,OTP Scam,23775.31,Bengaluru,20,Bengaluru,0
CMP_100390,2023-02-27 12:25:48,Online Shopping Scam,15954.73,Chennai,971,Chennai,0
CMP_100391,2024-09-21 13:03:41,Fake Loan App,204821.26,Indore,714,Indore,0
CMP_100392,2024-07-05 02:57:36,UPI Fraud,31883.25,Lucknow,43,Pune,0
CMP_100393,2024-07-06 21:05:00,UPI Fraud,22097.37,Delhi,94,Delhi,0
CMP_100394,2024-09-08 11:34:22,Fake Loan App,190577.91,Jaipur,519,Jaipur,0
CMP_100395,2023-06-06 02:32:44,UPI Fraud,21166.42,Chennai,35,Jaipur,0
CMP_100396,2023-01-21 09:58:11,OTP Scam,84633.54,Hyderabad,78,Hyderabad,1
CMP_100397,2024-03-04 23:04:39,Phishing,79882.98,Chennai,693,Chennai,0
CMP_100398,2024-07-10 20:36:39,Online Shopping Scam,96783.62,Hyderabad,1136,Hyderabad,0
CMP_100399,2023-11-15 00:23:38,OTP Scam,48670.71,Kolkata,14,Kolkata,0
CMP_100400,2023-09-04 05:49:26,Phishing,68870.96,Hyderabad,981,Hyderabad,0
CMP_100401,2024-02-06 20:17:22,Credit Card Fraud,120514.67,Pune,1189,Pune,0
CMP_100402,2023-05-22 08:02:19,Credit Card Fraud,141806.77,Jaipur,324,Jaipur,0
CMP_100403,2024-12-08 08:54:25,UPI Fraud,98450.79,Delhi,111,Delhi,1
CMP_100404,2023-05-08 01:22:49,Phishing,39856.86,Pune,1122,Indore,0
CMP_100405,2024-10-19 01:40:50,OTP Scam,78205.25,Jaipur,75,Jaipur,1
CMP_100406,2024-04-22 05:46:23,OTP Scam,75167.0,Indore,69,Delhi,1
CMP_100407,2024-03-27 03:53:07,Phishing,57519.55,Pune,1214,Pune,0
CMP_100408,2024-11-01 22:41:54,Fake Loan App,354207.84,Lucknow,1241,Lucknow,0
CMP_100409,2023-06-13 17:45:10,OTP Scam,94182.51,Delhi,58,Mumbai,1
CMP_100410,2024-11-21 12:06:10,Credit Card Fraud,442441.41,Delhi,653,Delhi,0
CMP_100411,2023-08-23 15:26:32,OTP Scam,36422.33,Kolkata,108,Mumbai,0
CMP_100412,2023-11-12 23:44:48,Online Shopping Scam,20885.05,Lucknow,182,Lucknow,0
CMP_100413,2023-11-19 19:45:03,OTP Scam,20814.87,Kolkata,31,Kolkata,0
CMP_100414,2023-04-22 14:10:42,Fake Loan App,476259.49,Bengaluru,713,Pune,0
CMP_100415,2024-10-30 14:03:11,Credit Card Fraud,312136.25,Indore,876,Indore,0
CMP_100416,2023-10-15 19:22:11,OTP Scam,87225.94,Mumbai,18,Mumbai,1
CMP_100417,2023-07-27 18:02:00,OTP Scam,61613.54,Kolkata,23,Kolkata,1
CMP_100418,2023-10-26 09:04:18,OTP Scam,55211.65,Lucknow,58,Lucknow,1
CMP_100419,2023-05-05 01:01:02,OTP Scam,48609.48,Indore,78,Lucknow,0
CMP_100420,2023-05-28 10:45:50,UPI Fraud,72757.83,Kolkata,68,Delhi,1
CMP_100421,2024-11-13 19:09:29,Fake Loan App,171218.54,Hyderabad,107,Delhi,1
CMP_100422,2023-12-22 03:23:48,UPI Fraud,79180.15,Kolkata,32,Kolkata,1
CMP_100423,2023-08-07 12:51:44,UPI Fraud,3065.25,Bengaluru,117,Pune,0
CMP_100424,2024-06-06 08:41:33,UPI Fraud,54705.38,Bengaluru,73,Mumbai,1
CMP_100425,2023-04-15 00:43:41,UPI Fraud,22835.55,Pune,98,Pune,0
CMP_100426,2023-11-10 05:12:02,Phishing,26510.61,Delhi,880,Delhi,0
CMP_100427,2024-03-12 02:04:31,OTP Scam,72989.74,Jaipur,54,Jaipur,1
CMP_100428,2023-08-06 06:22:16,UPI Fraud,35247.56,Hyderabad,84,Hyderabad,0
CMP_100429,2023-04-03 23:25:52,Credit Card Fraud,276217.26,Bengaluru,824,Indore,0
CMP_100430,2023-09-21 09:00:29,UPI Fraud,72800.51,Hyderabad,51,Kolkata,1
CMP_100431,2024-01-31 10:43:53,Online Shopping Scam,42750.37,Lucknow,142,Lucknow,0
CMP_100432,2023-04-17 10:32:35,Online Shopping Scam,29101.6,Bengaluru,1030,Bengaluru,0
CMP_100433,2023-04-26 16:27:18,Fake Loan App,319464.51,Delhi,1115,Delhi,0
CMP_100434,2024-12-24 09:58:17,Phishing,71866.67,Kolkata,392,Kolkata,0
CMP_100435,2024-04-23 20:24:07,Fake Loan App,192695.83,Mumbai,672,Mumbai,0
CMP_100436,2024-01-30 01:02:12,UPI Fraud,85584.12,Indore,73,Mumbai,1
CMP_100437,2024-01-04 20:38:22,Phishing,41097.06,Jaipur,814,Jaipur,0
CMP_100438,2023-03-27 03:10:39,Credit Card Fraud,334684.43,Kolkata,1255,Kolkata,0
CMP_100439,2024-11-29 02:13:59,UPI Fraud,39717.07,Indore,93,Indore,0
CMP_100440,2024-04-08 15:12:06,UPI Fraud,85940.64,Chennai,88,Delhi,1
CMP_100441,2024-03-24 22:37:08,OTP Scam,13956.49,Kolkata,66,Kolkata,0
CMP_100442,2024-05-03 13:52:49,Credit Card Fraud,125664.73,Bengaluru,838,Bengaluru,0
CMP_100443,2024-06-12 23:12:08,UPI Fraud,33758.05,Lucknow,7,Lucknow,0
CMP_100444,2023-11-22 01:26:50,Fake Loan App,81420.72,Chennai,1087,Hyderabad,0
CMP_100445,2024-12-15 23:45:15,Credit Card Fraud,474805.84,Indore,187,Pune,0
CMP_100446,2024-02-07 03:42:21,UPI Fraud,4630.47,Chennai,66,Chennai,0
CMP_100447,2023-09-01 16:46:20,UPI Fraud,53817.68,Delhi,63,Kolkata,1
CMP_100448,2023-10-03 04:23:17,OTP Scam,21378.28,Hyderabad,116,Mumbai,0
CMP_100449,2024-05-14 16:09:02,Online Shopping Scam,13174.11,Chennai,601,Chennai,0
CMP_100450,2023-05-30 08:03:49,Online Shopping Scam,4895.01,Kolkata,631,Kolkata,0
CMP_100451,2023-06-24 15:49:31,UPI Fraud,18821.03,Chennai,43,Delhi,0
CMP_100452,2024-07-01 05:20:21,Credit Card Fraud,30370.7,Lucknow,1042,Lucknow,0
CMP_100453,2024-12-26 05:26:11,UPI Fraud,48509.81,Mumbai,97,Mumbai,0
CMP_100454,2023-04-05 15:53:52,UPI Fraud,97336.68,Kolkata,74,Kolkata,1
CMP_100455,2024-09-27 15:39:41,Credit Card Fraud,262642.05,Mumbai,359,Mumbai,0
CMP_100456,2023-08-12 09:49:05,UPI Fraud,53692.25,Kolkata,15,Mumbai,1
CMP_100457,2023-07-19 04:27:43,UPI Fraud,70763.4,Lucknow,32,Kolkata,1
CMP_100458,2024-12-25 16:49:36,UPI Fraud,19646.56,Kolkata,39,Kolkata,0
CMP_100459,2024-04-23 05:03:06,Fake Loan App,227437.61,Chennai,550,Chennai,0
CMP_100460,2024-06-04 06:36:36,Online Shopping Scam,26275.35,Delhi,522,Delhi,0
CMP_100461,2023-02-10 03:45:18,OTP Scam,94516.81,Lucknow,65,Lucknow,1
CMP_100462,2023-01-05 00:35:20,Phishing,25170.58,Lucknow,383,Lucknow,0
CMP_100463,2024-12-27 06:15:41,OTP Scam,57490.36,Jaipur,65,Delhi,1
CMP_100464,2023-08-12 02:38:08,Fake Loan App,341491.56,Bengaluru,1382,Bengaluru,0
CMP_100465,2024-08-20 01:34:21,Online Shopping Scam,82857.05,Chennai,136,Indore,0
CMP_100466,2023-05-16 23:26:38,Phishing,66126.69,Mumbai,420,Pune,0
CMP_100467,2023-01-29 05:25:25,UPI Fraud,86777.43,Indore,55,Delhi,1
CMP_100468,2024-08-04 18:25:53,Credit Card Fraud,371840.11,Hyderabad,652,Mumbai,0
CMP_100469,2023-01-08 23:59:09,UPI Fraud,33376.28,Pune,47,Pune,0
CMP_100470,2024-05-13 02:55:47,UPI Fraud,90236.19,Indore,68,Kolkata,1
CMP_100471,2024-01-27 15:12:19,OTP Scam,38191.55,Pune,29,Kolkata,0
CMP_100472,2023-09-14 05:41:54,Phishing,33134.0,Lucknow,586,Kolkata,0
CMP_100473,2023-01-11 22:32:54,Credit Card Fraud,196405.66,Indore,664,Indore,0
CMP_100474,2024-08-11 04:52:25,Credit Card Fraud,277386.58,Bengaluru,935,Bengaluru,0
CMP_100475,2023-03-09 08:54:33,UPI Fraud,8246.4,Bengaluru,17,Bengaluru,0
CMP_100476,2023-04-20 05:11:43,UPI Fraud,64615.02,Mumbai,36,Mumbai,1
CMP_100477,2023-12-13 23:45:13,Credit Card Fraud,275758.2,Jaipur,735,Jaipur,0
CMP_100478,2024-07-15 11:30:25,Credit Card Fraud,244799.12,Chennai,595,Chennai,0
CMP_100479,2024-06-22 23:29:33,OTP Scam,11782.92,Chennai,44,Chennai,0
CMP_100480,2024-06-16 21:20:21,UPI Fraud,58437.06,Hyderabad,119,Kolkata,1
CMP_100481,2024-06-20 02:23:43,OTP Scam,72094.18,Chennai,83,Chennai,1
CMP_100482,2024-01-07 03:26:24,UPI Fraud,1748.72,Chennai,94,Chennai,0
CMP_100483,2024-01-01 16:52:17,OTP Scam,25104.75,Bengaluru,107,Bengaluru,0
CMP_100484,2023-06-19 15:29:15,Phishing,93509.17,Pune,1280,Bengaluru,0
CMP_100485,2023-03-05 14:10:23,Phishing,49101.3,Chennai,1141,Hyderabad,0
CMP_100486,2023-03-02 15:56:24,Fake Loan App,465506.88,Bengaluru,289,Bengaluru,0
CMP_100487,2024-03-01 08:55:18,Credit Card Fraud,53916.91,Mumbai,474,Mumbai,0
CMP_100488,2023-04-27 05:07:03,UPI Fraud,97695.8,Lucknow,92,Delhi,1
CMP_100489,2023-03-12 15:16:30,Credit Card Fraud,70379.1,Lucknow,972,Kolkata,0
CMP_100490,2023-12-19 04:29:26,Credit Card Fraud,357432.67,Jaipur,1214,Jaipur,0
CMP_100491,2023-12-26 03:21:22,OTP Scam,19337.62,Jaipur,44,Hyderabad,0
CMP_100492,2023-11-04 22:47:08,UPI Fraud,9616.86,Pune,32,Pune,0
CMP_100493,2023-02-05 04:15:47,Credit Card Fraud,31272.14,Lucknow,190,Lucknow,0
CMP_100494,2023-02-16 19:14:46,Phishing,1255.82,Pune,201,Pune,0
CMP_100495,2024-01-02 04:11:42,Credit Card Fraud,300833.9,Lucknow,337,Indore,0
CMP_100496,2024-07-20 10:56:29,Fake Loan App,95638.99,Indore,920,Indore,0
CMP_100497,2024-11-23 07:39:45,OTP Scam,90102.29,Delhi,116,Kolkata,1
CMP_100498,2023-03-04 07:58:05,OTP Scam,28205.8,Bengaluru,89,Hyderabad,0
CMP_100499,2023-04-14 07:06:34,UPI Fraud,67087.44,Mumbai,49,Mumbai,1
CMP_100500,2023-11-02 07:08:38,OTP Scam,15820.69,Kolkata,98,Mumbai,0
CMP_100501,2024-10-10 22:19:10,UPI Fraud,24288.32,Mumbai,64,Mumbai,0
CMP_100502,2024-02-27 21:11:48,Credit Card Fraud,272325.47,Pune,836,Chennai,0
CMP_100503,2023-07-12 05:57:31,Fake Loan App,307476.08,Lucknow,377,Lucknow,0
CMP_100504,2024-12-29 02:35:44,UPI Fraud,63569.53,Indore,102,Indore,1
CMP_100505,2023-11-22 15:12:40,Credit Card Fraud,494014.9,Bengaluru,92,Kolkata,1
CMP_100506,2024-04-06 22:15:17,Fake Loan App,208116.2,Pune,150,Pune,0
CMP_100507,2023-07-02 00:24:02,UPI Fraud,72727.17,Kolkata,101,Mumbai,1
CMP_100508,2024-01-27 09:17:57,Phishing,72709.54,Lucknow,539,Kolkata,0
CMP_100509,2024-07-22 04:28:27,OTP Scam,27224.65,Chennai,78,Chennai,0
CMP_100510,2024-06-06 08:54:11,OTP Scam,19994.87,Jaipur,35,Jaipur,0
CMP_100511,2023-04-22 06:34:04,UPI Fraud,35012.49,Kolkata,71,Kolkata,0
CMP_100512,2023-08-22 00:40:37,Phishing,52386.92,Mumbai,934,Mumbai,0
CMP_100513,2023-02-06 09:58:58,Fake Loan App,44266.49,Chennai,1377,Chennai,0
CMP_100514,2024-09-02 08:27:33,UPI Fraud,59688.39,Bengaluru,94,Mumbai,1
CMP_100515,2023-10-20 05:15:35,UPI Fraud,46229.01,Pune,113,Pune,0
CMP_100516,2024-10-28 01:43:38,Fake Loan App,497128.29,Mumbai,1008,Pune,0
CMP_100517,2024-03-12 19:38:02,Credit Card Fraud,368018.75,Hyderabad,913,Hyderabad,0
CMP_100518,2023-04-15 03:40:12,Phishing,56667.38,Hyderabad,582,Hyderabad,0
CMP_100519,2024-05-17 05:54:15,Online Shopping Scam,63861.04,Indore,819,Indore,0
CMP_100520,2024-07-16 19:14:16,UPI Fraud,41538.31,Indore,11,Indore,0
CMP_100521,2024-06-07 06:09:17,OTP Scam,1122.43,Jaipur,10,Hyderabad,0
CMP_100522,2023-05-27 03:37:04,Credit Card Fraud,197437.88,Kolkata,1263,Bengaluru,0
CMP_100523,2024-03-10 01:55:40,UPI Fraud,99255.87,Jaipur,47,Jaipur,1
CMP_100524,2023-06-14 12:22:58,OTP Scam,25122.01,Chennai,99,Chennai,0
CMP_100525,2024-08-08 21:44:39,Phishing,26447.68,Jaipur,556,Jaipur,0
CMP_100526,2024-06-30 01:35:50,OTP Scam,13643.63,Pune,46,Hyderabad,0
CMP_100527,2023-10-23 16:02:57,OTP Scam,4579.88,Delhi,88,Delhi,0
CMP_100528,2023-07-23 03:51:43,UPI Fraud,34825.78,Indore,117,Indore,0
CMP_100529,2023-03-18 14:11:26,Phishing,93758.82,Indore,1021,Delhi,0
CMP_100530,2023-09-06 17:34:51,UPI Fraud,40301.17,Kolkata,52,Kolkata,0
CMP_100531,2023-02-05 12:11:51,Online Shopping Scam,87460.33,Pune,513,Bengaluru,0
CMP_100532,2023-01-13 04:18:39,OTP Scam,57884.15,Chennai,24,Mumbai,1
CMP_100533,2024-03-18 13:38:46,Credit Card Fraud,204617.6,Pune,1082,Pune,0
CMP_100534,2024-06-15 22:27:58,OTP Scam,38681.71,Jaipur,102,Lucknow,0
CMP_100535,2024-07-16 00:05:51,OTP Scam,80786.61,Kolkata,67,Kolkata,1
CMP_100536,2023-10-01 05:11:22,UPI Fraud,9011.01,Chennai,118,Chennai,0
CMP_100537,2024-05-13 12:11:43,Phishing,16225.32,Bengaluru,1133,Bengaluru,0
CMP_100538,2024-10-19 22:48:59,UPI Fraud,97585.41,Lucknow,5,Lucknow,1
CMP_100539,2023-06-29 00:00:52,OTP Scam,14119.94,Pune,32,Pune,0
CMP_100540,2023-10-17 05:42:54,UPI Fraud,61030.72,Delhi,67,Mumbai,1
CMP_100541,2023-11-16 02:34:20,OTP Scam,83103.91,Hyderabad,41,Hyderabad,1
CMP_100542,2024-06-07 12:53:05,Credit Card Fraud,205344.88,Indore,427,Indore,0
CMP_100543,2023-03-16 19:25:15,Fake Loan App,69663.34,Chennai,553,Chennai,0
CMP_100544,2024-02-13 03:17:03,Phishing,14381.46,Hyderabad,872,Hyderabad,0
CMP_100545,2023-11-12 08:53:58,Phishing,77895.64,Hyderabad,558,Mumbai,0
CMP_100546,2023-06-25 23:41:03,UPI Fraud,85293.42,Mumbai,114,Kolkata,1
CMP_100547,2023-11-11 18:56:06,UPI Fraud,7073.61,Bengaluru,75,Bengaluru,0
CMP_100548,2024-05-09 00:05:40,UPI Fraud,21963.78,Mumbai,68,Jaipur,0
CMP_100549,2024-05-15 21:56:32,UPI Fraud,43603.38,Indore,77,Bengaluru,0
CMP_100550,2023-03-16 01:40:24,Phishing,78486.91,Bengaluru,147,Bengaluru,0
CMP_100551,2024-12-01 00:56:44,UPI Fraud,69470.19,Delhi,118,Kolkata,1
CMP_100552,2024-12-18 02:57:38,UPI Fraud,24031.91,Hyderabad,74,Hyderabad,0
CMP_100553,2023-01-26 03:01:01,UPI Fraud,65916.64,Pune,31,Pune,1
CMP_100554,2024-07-07 13:54:12,UPI Fraud,13940.33,Hyderabad,14,Hyderabad,0
CMP_100555,2024-03-14 04:43:34,UPI Fraud,65753.5,Bengaluru,119,Kolkata,1
CMP_100556,2024-07-28 23:32:58,Credit Card Fraud,246001.07,Kolkata,768,Kolkata,0
CMP_100557,2023-12-06 23:21:56,OTP Scam,77161.18,Kolkata,82,Mumbai,1
CMP_100558,2023-11-05 03:04:50,Phishing,42439.48,Pune,728,Pune,0
CMP_100559,2023-08-01 07:11:06,UPI Fraud,76268.69,Lucknow,62,Kolkata,1
CMP_100560,2023-10-19 14:27:59,Fake Loan App,168515.19,Lucknow,1259,Lucknow,0
CMP_100561,2023-03-08 13:27:14,UPI Fraud,97611.5,Mumbai,42,Chennai,1
CMP_100562,2023-03-05 04:45:57,Online Shopping Scam,49297.55,Bengaluru,1358,Bengaluru,0
CMP_100563,2023-10-30 15:04:48,UPI Fraud,64962.92,Chennai,18,Chennai,1
CMP_100564,2023-12-12 10:28:38,OTP Scam,10710.18,Lucknow,39,Lucknow,0
CMP_100565,2023-03-09 05:35:18,Phishing,86601.38,Mumbai,1196,Mumbai,0
CMP_100566,2023-03-22 03:35:11,Credit Card Fraud,194185.26,Hyderabad,250,Hyderabad,0
CMP_100567,2024-09-01 06:59:51,OTP Scam,39846.98,Lucknow,54,Lucknow,0
CMP_100568,2023-11-18 09:58:43,OTP Scam,95578.13,Delhi,15,Delhi,1
CMP_100569,2023-07-08 13:02:54,Online Shopping Scam,81079.46,Delhi,407,Delhi,0
CMP_100570,2023-05-12 02:17:29,OTP Scam,4804.21,Jaipur,68,Jaipur,0
CMP_100571,2023-05-10 20:58:18,Credit Card Fraud,322228.72,Mumbai,922,Mumbai,0
CMP_100572,2024-08-30 02:15:48,UPI Fraud,45562.32,Delhi,97,Delhi,0
CMP_100573,2024-04-06 05:21:12,Fake Loan App,42659.5,Jaipur,997,Jaipur,0
CMP_100574,2023-08-25 04:21:12,OTP Scam,11463.65,Delhi,112,Delhi,0
CMP_100575,2024-09-16 13:04:17,UPI Fraud,5735.25,Jaipur,61,Jaipur,0
